label,text
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
4,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
4,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
5,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
4,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
5,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
1,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
4,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
4,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
5,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
4,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
1,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
4,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
5,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
1,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
2,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
3,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
4,정신건강와 관련된 응급 상황이 준비되지 않았습니다.
1,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 의식수준의 변화 상황이 중증 호흡곤란로 이어짐
1,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 의식수준의 변화 상황이 쇼크로 이어짐
1,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 의식수준의 변화 상황이 무의식(GCS 3-8)로 이어짐
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 의식수준의 변화 상황이 중등도 호흡곤란로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 의식수준의 변화 상황이 혈역학적 장애로 이어짐
2,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 의식수준의 변화 상황이 의식변화(GCS 9-13)로 이어짐
2,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 의식수준의 변화 상황이 열,면역억제 상태로 이어짐"
2,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 의식수준의 변화 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 의식수준의 변화 상황이 경증 호흡곤란로 이어짐
3,"치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 의식수준의 변화 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 의식수준의 변화 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
2,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 의식수준의 변화 상황이 고위험성 사고기전로 이어짐
2,"편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 의식수준의 변화 상황이 혈중 글루코스<54mg/dl 이고 관련증상을
동반로 이어짐"
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 착란 상황이 중등도 호흡곤란로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 착란 상황이 혈역학적 장애로 이어짐
2,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 착란 상황이 의식변화(GCS 9-13)로 이어짐
2,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 착란 상황이 열,면역억제 상태로 이어짐"
2,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 착란 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 착란 상황이 경증 호흡곤란로 이어짐
3,"치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 착란 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 착란 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 착란 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
2,"편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 착란 상황이 혈중 글루코스<54mg/dl 이고 관련증상을
동반로 이어짐"
2,"간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 착란 상황이 두통 또는 의식상태의 변화를 동반한
급성 착란로 이어짐"
3,"치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 착란 상황이 두통 또는 의식상태의 변화를 동반하지
않는 급성착란로 이어짐"
4,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 착란 상황이 만성, 평상시에 비해 변화없음로 이어짐"
1,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 현훈 상황이 중증 호흡곤란로 이어짐
1,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 현훈 상황이 쇼크로 이어짐
1,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 현훈 상황이 무의식(GCS 3-8)로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 현훈 상황이 중등도 호흡곤란로 이어짐
2,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 현훈 상황이 혈역학적 장애로 이어짐
2,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 현훈 상황이 의식변화(GCS 9-13)로 이어짐
2,"편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 현훈 상황이 열,면역억제 상태로 이어짐"
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 현훈 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 현훈 상황이 경증 호흡곤란로 이어짐
3,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 현훈 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 현훈 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
2,"편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 현훈 상황이 자세변화에 의해 유발되지 않음
±신경학적 증상의 동반로 이어짐"
3,"간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 현훈 상황이 자세변화에 의해 발생, 다른 신경학적
증상 없음로 이어짐"
1,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 두통 상황이 중증 호흡곤란로 이어짐
1,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 두통 상황이 쇼크로 이어짐
1,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 두통 상황이 무의식(GCS 3-8)로 이어짐
2,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 두통 상황이 중등도 호흡곤란로 이어짐
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 두통 상황이 혈역학적 장애로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 두통 상황이 의식변화(GCS 9-13)로 이어짐
2,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 두통 상황이 열,면역억제 상태로 이어짐"
2,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 두통 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 두통 상황이 경증 호흡곤란로 이어짐
3,"간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 두통 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 두통 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 두통 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
2,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 두통 상황이 급성 중심성 중증 통증(8-10)로 이어짐
3,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 두통 상황이 급성 중심성 중등도 통증(4-7)로 이어짐
3,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 두통 상황이 만성 중심성 중증 통증(8-10)로 이어짐
4,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 두통 상황이 급성 중심성 경증 통증(<4)로 이어짐
4,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 두통 상황이 만성 중심성 중등도 통증(4-7)로 이어짐
5,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 두통 상황이 만성 중심성 경증 통증(<4)로 이어짐
2,"편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 두통 상황이 급성,중증, 지금까지 경험했던 두통 중
가장 심함로 이어짐"
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 두통 상황이 시력장애 ± 안구통증로 이어짐
5,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 두통 상황이 만성 또는 반복적인 두통로 이어짐
1,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 발작 상황이 중증 호흡곤란로 이어짐
1,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 발작 상황이 쇼크로 이어짐
1,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 발작 상황이 무의식(GCS 3-8)로 이어짐
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 발작 상황이 중등도 호흡곤란로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 발작 상황이 혈역학적 장애로 이어짐
2,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 발작 상황이 의식변화(GCS 9-13)로 이어짐
2,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 발작 상황이 열,면역억제 상태로 이어짐"
2,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 발작 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 발작 상황이 경증 호흡곤란로 이어짐
3,"치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 발작 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 발작 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
2,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 발작 상황이 급성 중심성 중증 통증(8-10)로 이어짐
3,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 발작 상황이 급성 중심성 중등도 통증(4-7)로 이어짐
1,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 발작 상황이 지금 발작 중로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 발작 상황이 발작 후 상태로 이어짐
3,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 발작 상황이 회복된 상태, 명료한의식로 이어짐"
1,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 보행장애/운동실조 상황이 중증 호흡곤란로 이어짐
1,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 보행장애/운동실조 상황이 쇼크로 이어짐
1,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 보행장애/운동실조 상황이 무의식(GCS 3-8)로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 보행장애/운동실조 상황이 중등도 호흡곤란로 이어짐
2,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 보행장애/운동실조 상황이 혈역학적 장애로 이어짐
2,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 보행장애/운동실조 상황이 의식변화(GCS 9-13)로 이어짐
2,"편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 보행장애/운동실조 상황이 열,면역억제 상태로 이어짐"
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 보행장애/운동실조 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 보행장애/운동실조 상황이 경증 호흡곤란로 이어짐
3,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 보행장애/운동실조 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 보행장애/운동실조 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 보행장애/운동실조 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 보행장애/운동실조 상황이 발병시간<3시간로 이어짐
1,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 사지약화/뇌졸중 증상 상황이 중증 호흡곤란로 이어짐
1,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 사지약화/뇌졸중 증상 상황이 쇼크로 이어짐
1,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 사지약화/뇌졸중 증상 상황이 무의식(GCS 3-8)로 이어짐
2,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 사지약화/뇌졸중 증상 상황이 중등도 호흡곤란로 이어짐
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 사지약화/뇌졸중 증상 상황이 혈역학적 장애로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 사지약화/뇌졸중 증상 상황이 의식변화(GCS 9-13)로 이어짐
2,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 사지약화/뇌졸중 증상 상황이 열,면역억제 상태로 이어짐"
2,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 사지약화/뇌졸중 증상 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 사지약화/뇌졸중 증상 상황이 경증 호흡곤란로 이어짐
3,"간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 사지약화/뇌졸중 증상 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 사지약화/뇌졸중 증상 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
2,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 사지약화/뇌졸중 증상 상황이 급성 중심성 중증 통증(8-10)로 이어짐
2,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 사지약화/뇌졸중 증상 상황이 출혈성 질환(생명이나 사지에 위급한
출혈)로 이어짐"
3,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 사지약화/뇌졸중 증상 상황이 급성 중심성 중등도 통증(4-7)로 이어짐
3,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 사지약화/뇌졸중 증상 상황이 출혈성 질환(중등도나 경증의 출혈)로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 사지약화/뇌졸중 증상 상황이 발병시간<3시간로 이어짐
3,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 사지약화/뇌졸중 증상 상황이 >3시간 또는 회복된 상태로 이어짐
1,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 두부손상 상황이 중증 호흡곤란로 이어짐
1,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 두부손상 상황이 쇼크로 이어짐
1,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 두부손상 상황이 무의식(GCS 3-8)로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 두부손상 상황이 중등도 호흡곤란로 이어짐
2,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 두부손상 상황이 혈역학적 장애로 이어짐
2,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 두부손상 상황이 의식변화(GCS 9-13)로 이어짐
2,"편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 두부손상 상황이 열,면역억제 상태로 이어짐"
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 두부손상 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 두부손상 상황이 경증 호흡곤란로 이어짐
3,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 두부손상 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 두부손상 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 두부손상 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 두부손상 상황이 급성 중심성 중증 통증(8-10)로 이어짐
2,"치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 두부손상 상황이 출혈성 질환(생명이나 사지에 위급한
출혈)로 이어짐"
2,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 두부손상 상황이 고위험성 사고기전로 이어짐
3,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 두부손상 상황이 급성 중심성 중등도 통증(4-7)로 이어짐
3,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 두부손상 상황이 출혈성 질환(중등도나 경증의 출혈)로 이어짐
4,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 두부손상 상황이 급성 중심성 경증 통증(<4)로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 두부손상 상황이 새로운 국소적 신경학적 증상로 이어짐
3,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 두부손상 상황이 의식소실의 병력로 이어짐
3,뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 두부손상 상황이 장기간의 척추고정로 이어짐
4,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 두부손상 상황이 의식소실의 병력이 없음로 이어짐
2,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 떨림(Tremor) 상황이 중등도 호흡곤란로 이어짐
2,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 떨림(Tremor) 상황이 혈역학적 장애로 이어짐
2,급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 떨림(Tremor) 상황이 의식변화(GCS 9-13)로 이어짐
2,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 떨림(Tremor) 상황이 열,면역억제 상태로 이어짐"
2,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 떨림(Tremor) 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 떨림(Tremor) 상황이 경증 호흡곤란로 이어짐
3,"치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 떨림(Tremor) 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"급성 뇌경색으로 인해 말이 어눌해지고 팔다리 마비가 동반된 상황 상태에서 떨림(Tremor) 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"뇌출혈로 인해 갑작스러운 의식 저하와 구토가 발생한 상황 상태에서 떨림(Tremor) 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
4,편두통 악화로 인해 극심한 두통과 시야 흐림이 발생한 상황 상태에서 떨림(Tremor) 상황이 만성떨림로 이어짐
3,간질 발작으로 인해 의식을 잃고 경련이 동반된 상황 상태에서 감각상실/이상감각 상황이 새로 발병된 감각소실/이상감각로 이어짐
4,치매로 인해 기억력 저하와 혼란스러운 행동이 나타난 상황 상태에서 감각상실/이상감각 상황이 만성 감각소실/이상감각로 이어짐
2,"녹내장으로 인해 시야 흐림과 심한 눈 통증이 동반된 상황 상태에서 화학물질 노출,눈 상황이 화학물질 노출,눈로 이어짐"
3,"결막염으로 인해 눈이 빨개지고 가려움과 눈물이 나는 상황 상태에서 이물질,눈 상황이 급성 말초성 중증 통증(8-10)로 이어짐"
4,"망막 박리로 인해 갑작스러운 시야 장애가 나타난 상황 상태에서 이물질,눈 상황이 급성 말초성 중등도 통증(4-7)로 이어짐"
5,"안구 건조증으로 인해 눈이 따갑고 불편감이 지속된 상황 상태에서 이물질,눈 상황이 급성 말초성 경증 통증(<4)로 이어짐"
2,"각막염으로 인해 시력 저하와 눈부심이 발생한 상황 상태에서 이물질,눈 상황이 이물질의 안구 관통로 이어짐"
2,"녹내장으로 인해 시야 흐림과 심한 눈 통증이 동반된 상황 상태에서 이물질,눈 상황이 급성 또는 갑작스런 시력변화로 이어짐"
2,결막염으로 인해 눈이 빨개지고 가려움과 눈물이 나는 상황 상태에서 시력장애 상황이 급성 또는 갑작스런 시력장애로 이어짐
